,distance metric
10514,0.00014922231128818416
10515,0.00014922231128818416
10516,0.00014922231128818416
10517,0.00014922231128818416
10518,0.00014922231128818416
10519,0.00014922231128818416
10520,0.00014922231128818416
10521,0.00014922231128818416
10522,0.00014922231128818416
10523,0.00014922231128818416
10524,0.00014922231128818416
10525,0.00014922231128818416
10526,0.00014922231128818416
10527,0.00014922231128818416
10528,0.00014922231128818416
10529,0.00014922231128818416
10530,0.00014922231128818416
10531,0.00014922231128818416
10532,0.00014922231128818416
10533,0.00014922231128818416
10534,0.00014922231128818416
10535,0.00014922231128818416
10536,0.00014922231128818416
10537,0.00014922231128818416
10538,0.00014922231128818416
10539,0.00014922231128818416
10540,0.00014922231128818416
10541,0.00014922231128818416
10542,0.00014922231128818416
10543,0.00014922231128818416
10544,0.00014922231128818416
10545,0.00014922231128818416
10546,0.00014922231128818416
10547,0.00014922231128818416
10548,0.00014922231128818416
10549,0.00014922231128818416
10550,0.00014922231128818416
10551,0.00014922231128818416
10552,0.00014922231128818416
10553,0.00014922231128818416
10554,0.00014922231128818416
10555,0.00014922231128818416
10556,0.00014922231128818416
10557,0.00014922231128818416
10558,0.00014922231128818416
10559,0.00014922231128818416
10560,0.00014922231128818416
10561,0.00014922231128818416
10562,0.00014922231128818416
10563,0.00014922231128818416
10564,0.00014922231128818416
10565,0.00014922231128818416
10566,0.00014922231128818416
10567,0.00014922231128818416
10568,0.00014922231128818416
10569,0.00014922231128818416
10570,0.00014922231128818416
10571,0.00014922231128818416
10572,0.00014922231128818416
10573,0.00014922231128818416
10574,0.00014922231128818416
10575,0.00014922231128818416
10576,0.00014922231128818416
10577,0.00014922231128818416
10578,0.00014922231128818416
10579,0.00014922231128818416
10580,0.00014922231128818416
10581,0.00014922231128818416
10582,0.00014922231128818416
10583,0.00014922231128818416
10584,0.00014922231128818416
10585,0.00014922231128818416
10586,0.00014922231128818416
10587,0.00014922231128818416
10588,0.00014922231128818416
10589,0.00014922231128818416
10590,0.00014922231128818416
10591,0.00014922231128818416
10592,0.00014922231128818416
10593,0.00014922231128818416
10594,0.00014922231128818416
10595,0.00014922231128818416
10596,0.00014922231128818416
10597,0.00014922231128818416
10598,0.00014922231128818416
10599,0.00014922231128818416
10600,0.00014922231128818416
10601,0.00014922231128818416
10602,0.00014922231128818416
10603,0.00014922231128818416
10604,0.00014922231128818416
10605,0.00014922231128818416
10606,0.00014922231128818416
10607,0.00014922231128818416
10608,0.00014922231128818416
10609,0.00014922231128818416
10610,0.00014922231128818416
10611,0.00014922231128818416
10612,0.00014922231128818416
10613,0.00014922231128818416
10614,0.00014922231128818416
10615,0.00014922231128818416
10616,0.00014922231128818416
10617,0.00014922231128818416
10618,0.00014922231128818416
10619,0.00014922231128818416
10620,0.00014922231128818416
10621,0.00014922231128818416
10622,0.00014922231128818416
10623,0.00014922231128818416
10624,0.00014922231128818416
10625,0.00014922231128818416
10626,0.00014922231128818416
10627,0.00014922231128818416
10628,0.00014922231128818416
10629,0.00014922231128818416
10630,0.00014922231128818416
10631,0.00014922231128818416
10632,0.00014922231128818416
10633,0.00014922231128818416
10634,0.00014922231128818416
10635,0.00014922231128818416
10636,0.00014922231128818416
10637,0.00014922231128818416
10638,0.00014922231128818416
10639,0.00014922231128818416
10640,0.00014922231128818416
10641,0.00014922231128818416
10642,0.00014922231128818416
10643,0.00014922231128818416
10644,0.00014922231128818416
10645,0.00014922231128818416
10646,0.00014922231128818416
10647,0.00014922231128818416
10648,0.00014922231128818416
10649,0.00014922231128818416
10650,0.00014922231128818416
10651,0.00014922231128818416
10652,0.00014922231128818416
10653,0.00014922231128818416
10654,0.00014922231128818416
10655,0.00014922231128818416
10656,0.00014922231128818416
10657,0.00014922231128818416
10658,0.00014922231128818416
10659,0.00014922231128818416
10660,0.00014922231128818416
10661,0.00014922231128818416
10662,0.00014922231128818416
10663,0.00014922231128818416
10664,0.00014922231128818416
10665,0.00014922231128818416
10666,0.00014922231128818416
10667,0.00014922231128818416
10668,0.00014922231128818416
10669,0.00014922231128818416
10670,0.00014922231128818416
10671,0.00014922231128818416
10672,0.00014922231128818416
10673,0.00014922231128818416
10674,0.00014922231128818416
10675,0.00014922231128818416
10676,0.00014922231128818416
10677,0.00014922231128818416
10678,0.00014922231128818416
10679,0.00014922231128818416
10680,0.00014922231128818416
10681,0.00014922231128818416
10682,0.00014922231128818416
10683,0.00014922231128818416
10684,0.00014922231128818416
10685,0.00014922231128818416
10686,0.00014922231128818416
10687,0.00014922231128818416
10688,0.00014922231128818416
10689,0.00014922231128818416
10690,0.00014922231128818416
10691,0.00014922231128818416
10692,0.00014922231128818416
10693,0.00014922231128818416
10694,0.00014922231128818416
10695,0.00014922231128818416
10696,0.00014922231128818416
10697,0.00014922231128818416
10698,0.00014922231128818416
10699,0.00014922231128818416
10700,0.00014922231128818416
10701,0.00014922231128818416
10702,0.00014922231128818416
10703,0.00014922231128818416
10704,0.00014922231128818416
10705,0.00014922231128818416
10706,0.00014922231128818416
10707,0.00014922231128818416
10708,0.00014922231128818416
10709,0.00014922231128818416
10710,0.00014922231128818416
10711,0.00014922231128818416
10712,0.00014922231128818416
10713,0.00014922231128818416
10714,0.00014922231128818416
10715,0.00014922231128818416
10716,0.00014922231128818416
10717,0.00014922231128818416
10718,0.00014922231128818416
10719,0.00014922231128818416
10720,0.00014922231128818416
10721,0.00014922231128818416
10722,0.00014922231128818416
10723,0.00014922231128818416
10724,0.00014922231128818416
10725,0.00014922231128818416
10726,0.00014922231128818416
10727,0.00014922231128818416
10728,0.00014922231128818416
10729,0.00014922231128818416
10730,0.00014922231128818416
10731,0.00014922231128818416
10732,0.00014922231128818416
10733,0.00014922231128818416
10734,0.00014922231128818416
10735,0.00014922231128818416
10736,0.00014922231128818416
10737,0.00014922231128818416
10738,0.00014922231128818416
10739,0.00014922231128818416
10740,0.00014922231128818416
10741,0.00014922231128818416
10742,0.00014922231128818416
10743,0.00014922231128818416
10744,0.00014922231128818416
10745,0.00014922231128818416
10746,0.00014922231128818416
10747,0.00014922231128818416
10748,0.00014922231128818416
10749,0.00014922231128818416
10750,0.00014922231128818416
10751,0.00014922231128818416
10752,0.00014922231128818416
10753,0.00014922231128818416
10754,0.00014922231128818416
10755,0.00014922231128818416
10756,0.00014922231128818416
10757,0.00014922231128818416
10758,0.00014922231128818416
10759,0.00014922231128818416
10760,0.00014922231128818416
10761,0.00014922231128818416
10762,0.00014922231128818416
10763,0.00014922231128818416
10764,0.00014922231128818416
10765,0.00014922231128818416
10766,0.00014922231128818416
10767,0.00014922231128818416
10768,0.00014922231128818416
10769,0.00014922231128818416
10770,0.00014922231128818416
10771,0.00014922231128818416
10772,0.00014922231128818416
10773,0.00014922231128818416
10774,0.00014922231128818416
10775,0.00014922231128818416
10776,0.00014922231128818416
10777,0.00014922231128818416
10778,0.00014922231128818416
10779,0.00014922231128818416
10780,0.00014922231128818416
10781,0.00014922231128818416
10782,0.00014922231128818416
10783,0.00014922231128818416
10784,0.00014922231128818416
10785,0.00014922231128818416
10786,0.00014922231128818416
10787,0.00014922231128818416
10788,0.00014922231128818416
10789,0.00014922231128818416
10790,0.00014922231128818416
10791,0.00014922231128818416
10792,0.00014922231128818416
10793,0.00014922231128818416
10794,0.00014922231128818416
10795,0.00014922231128818416
10796,0.00014922231128818416
10797,0.00014922231128818416
10798,0.00014922231128818416
10799,0.00014922231128818416
10800,0.00014922231128818416
10801,0.00014922231128818416
10802,0.00014922231128818416
10803,0.00014922231128818416
10804,0.00014922231128818416
10805,0.00014922231128818416
10806,0.00014922231128818416
10807,0.00014922231128818416
10808,0.00014922231128818416
10809,0.00014922231128818416
10810,0.00014922231128818416
10811,0.00014922231128818416
10812,0.00014922231128818416
10813,0.00014922231128818416
10814,0.00014922231128818416
10815,0.00014922231128818416
10816,0.00014922231128818416
10817,0.00014922231128818416
10818,0.00014922231128818416
10819,0.00014922231128818416
10820,0.00014922231128818416
10821,0.00014922231128818416
10822,0.00014922231128818416
10823,0.00014922231128818416
10824,0.00014922231128818416
10825,0.00014922231128818416
10826,0.00014922231128818416
10827,0.00014922231128818416
10828,0.00014922231128818416
10829,0.00014922231128818416
10830,0.00014922231128818416
10831,0.00014922231128818416
10832,0.00014922231128818416
10833,0.00014922231128818416
10834,0.00014922231128818416
10835,0.00014922231128818416
10836,0.00014922231128818416
10837,0.00014922231128818416
10838,0.00014922231128818416
10839,0.00014922231128818416
10840,0.00014922231128818416
10841,0.00014922231128818416
10842,0.00014922231128818416
10843,0.00014922231128818416
10844,0.00014922231128818416
10845,0.00014922231128818416
10846,0.00014922231128818416
10847,0.00014922231128818416
10848,0.00014922231128818416
10849,0.00014922231128818416
10850,0.00014922231128818416
10851,0.00014922231128818416
10852,0.00014922231128818416
10853,0.00014922231128818416
10854,0.00014922231128818416
10855,0.00014922231128818416
10856,0.00014922231128818416
10857,0.00014922231128818416
10858,0.00014922231128818416
10859,0.00014922231128818416
10860,0.00014922231128818416
10861,0.00014922231128818416
10862,0.00014922231128818416
10863,0.00014922231128818416
10864,0.00014922231128818416
10865,0.00014922231128818416
10866,0.00014922231128818416
10867,0.00014922231128818416
10868,0.00014922231128818416
10869,0.00014922231128818416
10870,0.00014922231128818416
10871,0.00014922231128818416
10872,0.00014922231128818416
10873,0.00014922231128818416
10874,0.00014922231128818416
10875,0.00014922231128818416
10876,0.00014922231128818416
10877,0.00014922231128818416
10878,0.00014922231128818416
10879,0.00014922231128818416
10880,0.00014922231128818416
10881,0.00014922231128818416
10882,0.00014922231128818416
10883,0.00014922231128818416
10884,0.00014922231128818416
10885,0.00014922231128818416
10886,0.00014922231128818416
10887,0.00014922231128818416
10888,0.00014922231128818416
10889,0.00014922231128818416
10890,0.00014922231128818416
10891,0.00014922231128818416
10892,0.00014922231128818416
10893,0.00014922231128818416
10894,0.00014922231128818416
10895,0.00014922231128818416
10896,0.00014922231128818416
10897,0.00014922231128818416
10898,0.00014922231128818416
10899,0.00014922231128818416
10900,0.00014922231128818416
10901,0.00014922231128818416
10902,0.00014922231128818416
10903,0.00014922231128818416
10904,0.00014922231128818416
10905,0.00014922231128818416
10906,0.00014922231128818416
10907,0.00014922231128818416
10908,0.00014922231128818416
10909,0.00014922231128818416
10910,0.00014922231128818416
10911,0.00014922231128818416
10912,0.00014922231128818416
10913,0.00014922231128818416
10914,0.00014922231128818416
10915,0.00014922231128818416
10916,0.00014922231128818416
10917,0.00014922231128818416
10918,0.00014922231128818416
10919,0.00014922231128818416
10920,0.00014922231128818416
10921,0.00014922231128818416
10922,0.00014922231128818416
10923,0.00014922231128818416
10924,0.00014922231128818416
10925,0.00014922231128818416
10926,0.00014922231128818416
10927,0.00014922231128818416
10928,0.00014922231128818416
10929,0.00014922231128818416
10930,0.00014922231128818416
10931,0.00014922231128818416
10932,0.00014922231128818416
10933,0.00014922231128818416
10934,0.00014922231128818416
10935,0.00014922231128818416
10936,0.00014922231128818416
10937,0.00014922231128818416
10938,0.00014922231128818416
10939,0.00014922231128818416
10940,0.00014922231128818416
10941,0.00014922231128818416
10942,0.00014922231128818416
10943,0.00014922231128818416
10944,0.00014922231128818416
10945,0.00014922231128818416
10946,0.00014922231128818416
10947,0.00014922231128818416
10948,0.00014922231128818416
10949,0.00014922231128818416
10950,0.00014922231128818416
10951,0.00014922231128818416
10952,0.00014922231128818416
10953,0.00014922231128818416
10954,0.00014922231128818416
10955,0.00014922231128818416
10956,0.00014922231128818416
10957,0.00014922231128818416
10958,0.00014922231128818416
10959,0.00014922231128818416
10960,0.00014922231128818416
10961,0.00014922231128818416
10962,0.00014922231128818416
10963,0.00014922231128818416
10964,0.00014922231128818416
10965,0.00014922231128818416
10966,0.00014922231128818416
10967,0.00014922231128818416
10968,0.00014922231128818416
10969,0.00014922231128818416
10970,0.00014922231128818416
10971,0.00014922231128818416
10972,0.00014922231128818416
10973,0.00014922231128818416
10974,0.00014922231128818416
10975,0.00014922231128818416
10976,0.00014922231128818416
10977,0.00014922231128818416
10978,0.00014922231128818416
10979,0.00014922231128818416
10980,0.00014922231128818416
10981,0.00014922231128818416
10982,0.00014922231128818416
10983,0.00014922231128818416
10984,0.00014922231128818416
10985,0.00014922231128818416
10986,0.00014922231128818416
10987,0.00014922231128818416
10988,0.00014922231128818416
10989,0.00014922231128818416
10990,0.00014922231128818416
10991,0.00014922231128818416
10992,0.00014922231128818416
10993,0.00014922231128818416
10994,0.00014922231128818416
10995,0.00014922231128818416
10996,0.00014922231128818416
10997,0.00014922231128818416
10998,0.00014922231128818416
10999,0.00014922231128818416
11000,0.00014922231128818416
11001,0.00014922231128818416
11002,0.00014922231128818416
11003,0.00014922231128818416
11004,0.00014922231128818416
11005,0.00014922231128818416
11006,0.00014922231128818416
11007,0.00014922231128818416
11008,0.00014922231128818416
11009,0.00014922231128818416
11010,0.00014922231128818416
11011,0.00014922231128818416
11012,0.00014922231128818416
11013,0.00014922231128818416
11014,0.00014922231128818416
11015,0.00014922231128818416
11016,0.00014922231128818416
11017,0.00014922231128818416
11018,0.00014922231128818416
11019,0.00014922231128818416
11020,0.00014922231128818416
11021,0.00014922231128818416
11022,0.00014922231128818416
11023,0.00014922231128818416
11024,0.00014922231128818416
11025,0.00014922231128818416
11026,0.00014922231128818416
11027,0.00014922231128818416
11028,0.00014922231128818416
11029,0.00014922231128818416
11030,0.00014922231128818416
11031,0.00014922231128818416
11032,0.00014922231128818416
11033,0.00014922231128818416
11034,0.00014922231128818416
11035,0.00014922231128818416
11036,0.00014922231128818416
11037,0.00014922231128818416
11038,0.00014922231128818416
11039,0.00014922231128818416
11040,0.00014922231128818416
11041,0.00014922231128818416
11042,0.00014922231128818416
11043,0.00014922231128818416
11044,0.00014922231128818416
11045,0.00014922231128818416
11046,0.00014922231128818416
11047,0.00014922231128818416
11048,0.00014922231128818416
11049,0.00014922231128818416
11050,0.00014922231128818416
11051,0.00014922231128818416
11052,0.00014922231128818416
11053,0.00014922231128818416
11054,0.00014922231128818416
11055,0.00014922231128818416
11056,0.00014922231128818416
11057,0.00014922231128818416
11058,0.00014922231128818416
11059,0.00014922231128818416
11060,0.00014922231128818416
11061,0.00014922231128818416
11062,0.00014922231128818416
11063,0.00014922231128818416
11064,0.00014922231128818416
11065,0.00014922231128818416
11066,0.00014922231128818416
11067,0.00014922231128818416
11068,0.00014922231128818416
11069,0.00014922231128818416
11070,0.00014922231128818416
11071,0.00014922231128818416
11072,0.00014922231128818416
11073,0.00014922231128818416
11074,0.00014922231128818416
11075,0.00014922231128818416
11076,0.00014922231128818416
11077,0.00014922231128818416
11078,0.00014922231128818416
11079,0.00014922231128818416
11080,0.00014922231128818416
11081,0.00014922231128818416
11082,0.00014922231128818416
11083,0.00014922231128818416
11084,0.00014922231128818416
11085,0.00014922231128818416
11086,0.00014922231128818416
11087,0.00014922231128818416
11088,0.00014922231128818416
11089,0.00014922231128818416
11090,0.00014922231128818416
11091,0.00014922231128818416
11092,0.00014922231128818416
11093,0.00014922231128818416
11094,0.00014922231128818416
11095,0.00014922231128818416
11096,0.00014922231128818416
11097,0.00014922231128818416
11098,0.00014922231128818416
11099,0.00014922231128818416
11100,0.00014922231128818416
11101,0.00014922231128818416
11102,0.00014922231128818416
11103,0.00014922231128818416
11104,0.00014922231128818416
11105,0.00014922231128818416
11106,0.00014922231128818416
11107,0.00014922231128818416
11108,0.00014922231128818416
11109,0.00014922231128818416
11110,0.00014922231128818416
11111,0.00014922231128818416
11112,0.00014922231128818416
11113,0.00014922231128818416
11114,0.00014922231128818416
11115,0.00014922231128818416
11116,0.00014922231128818416
11117,0.00014922231128818416
11118,0.00014922231128818416
11119,0.00014922231128818416
11120,0.00014922231128818416
11121,0.00014922231128818416
11122,0.00014922231128818416
11123,0.00014922231128818416
11124,0.00014922231128818416
11125,0.00014922231128818416
11126,0.00014922231128818416
11127,0.00014922231128818416
11128,0.00014922231128818416
11129,0.00014922231128818416
11130,0.00014922231128818416
11131,0.00014922231128818416
11132,0.00014922231128818416
11133,0.00014922231128818416
11134,0.00014922231128818416
11135,0.00014922231128818416
11136,0.00014922231128818416
11137,0.00014922231128818416
11138,0.00014922231128818416
11139,0.00014922231128818416
11140,0.00014922231128818416
11141,0.00014922231128818416
11142,0.00014922231128818416
11143,0.00014922231128818416
11144,0.00014922231128818416
11145,0.00014922231128818416
11146,0.00014922231128818416
11147,0.00014922231128818416
11148,0.00014922231128818416
11149,0.00014922231128818416
11150,0.00014922231128818416
11151,0.00014922231128818416
11152,0.00014922231128818416
11153,0.00014922231128818416
11154,0.00014922231128818416
11155,0.00014922231128818416
11156,0.00014922231128818416
11157,0.00014922231128818416
11158,0.00014922231128818416
11159,0.00014922231128818416
11160,0.00014922231128818416
11161,0.00014922231128818416
11162,0.00014922231128818416
11163,0.00014922231128818416
11164,0.00014922231128818416
11165,0.00014922231128818416
11166,0.00014922231128818416
11167,0.00014922231128818416
11168,0.00014922231128818416
11169,0.00014922231128818416
11170,0.00014922231128818416
11171,0.00014922231128818416
11172,0.00014922231128818416
11173,0.00014922231128818416
11174,0.00014922231128818416
11175,0.00014922231128818416
11176,0.00014922231128818416
11177,0.00014922231128818416
11178,0.00014922231128818416
11179,0.00014922231128818416
11180,0.00014922231128818416
11181,0.00014922231128818416
11182,0.00014922231128818416
11183,0.00014922231128818416
11184,0.00014922231128818416
11185,0.00014922231128818416
11186,0.00014922231128818416
11187,0.00014922231128818416
11188,0.00014922231128818416
11189,0.00014922231128818416
11190,0.00014922231128818416
11191,0.00014922231128818416
11192,0.00014922231128818416
11193,0.00014922231128818416
11194,0.00014922231128818416
11195,0.00014922231128818416
11196,0.00014922231128818416
11197,0.00014922231128818416
11198,0.00014922231128818416
11199,0.00014922231128818416
11200,0.00014922231128818416
11201,0.00014922231128818416
11202,0.00014922231128818416
11203,0.00014922231128818416
11204,0.00014922231128818416
11205,0.00014922231128818416
11206,0.00014922231128818416
11207,0.00014922231128818416
11208,0.00014922231128818416
11209,0.00014922231128818416
11210,0.00014922231128818416
11211,0.00014922231128818416
11212,0.00014922231128818416
11213,0.00014922231128818416
11214,0.00014922231128818416
11215,0.00014922231128818416
11216,0.00014922231128818416
11217,0.00014922231128818416
11218,0.00014922231128818416
11219,0.00014922231128818416
11220,0.00014922231128818416
11221,0.00014922231128818416
11222,0.00014922231128818416
11223,0.00014922231128818416
11224,0.00014922231128818416
11225,0.00014922231128818416
11226,0.00014922231128818416
11227,0.00014922231128818416
11228,0.00014922231128818416
11229,0.00014922231128818416
11230,0.00014922231128818416
11231,0.00014922231128818416
11232,0.00014922231128818416
11233,0.00014922231128818416
11234,0.00014922231128818416
11235,0.00014922231128818416
11236,0.00014922231128818416
11237,0.00014922231128818416
11238,0.00014922231128818416
11239,0.00014922231128818416
11240,0.00014922231128818416
11241,0.00014922231128818416
11242,0.00014922231128818416
11243,0.00014922231128818416
11244,0.00014922231128818416
11245,0.00014922231128818416
11246,0.00014922231128818416
11247,0.00014922231128818416
11248,0.00014922231128818416
11249,0.00014922231128818416
11250,0.00014922231128818416
11251,0.00014922231128818416
11252,0.00014922231128818416
11253,0.00014922231128818416
11254,0.00014922231128818416
11255,0.00014922231128818416
11256,0.00014922231128818416
11257,0.00014922231128818416
11258,0.00014922231128818416
11259,0.00014922231128818416
11260,0.00014922231128818416
11261,0.00014922231128818416
11262,0.00014922231128818416
11263,0.00014922231128818416
11264,0.00014922231128818416
11265,0.00014922231128818416
11266,0.00014922231128818416
11267,0.00014922231128818416
11268,0.00014922231128818416
11269,0.00014922231128818416
11270,0.00014922231128818416
11271,0.00014922231128818416
11272,0.00014922231128818416
11273,0.00014922231128818416
11274,0.00014922231128818416
11275,0.00014922231128818416
11276,0.00014922231128818416
11277,0.00014922231128818416
11278,0.00014922231128818416
11279,0.00014922231128818416
11280,0.00014922231128818416
11281,0.00014922231128818416
11282,0.00014922231128818416
11283,0.00014922231128818416
11284,0.00014922231128818416
11285,0.00014922231128818416
11286,0.00014922231128818416
11287,0.00014922231128818416
11288,0.00014922231128818416
11289,0.00014922231128818416
11290,0.00014922231128818416
11291,0.00014922231128818416
11292,0.00014922231128818416
11293,0.00014922231128818416
11294,0.00014922231128818416
11295,0.00014922231128818416
11296,0.00014922231128818416
11297,0.00014922231128818416
11298,0.00014922231128818416
11299,0.00014922231128818416
11300,0.00014922231128818416
11301,0.00014922231128818416
11302,0.00014922231128818416
11303,0.00014922231128818416
11304,0.00014922231128818416
11305,0.00014922231128818416
11306,0.00014922231128818416
11307,0.00014922231128818416
11308,0.00014922231128818416
11309,0.00014922231128818416
11310,0.00014922231128818416
11311,0.00014922231128818416
11312,0.00014922231128818416
11313,0.00014922231128818416
11314,0.00014922231128818416
11315,0.00014922231128818416
11316,0.00014922231128818416
11317,0.00014922231128818416
11318,0.00014922231128818416
11319,0.00014922231128818416
11320,0.00014922231128818416
11321,0.00014922231128818416
11322,0.00014922231128818416
11323,0.00014922231128818416
11324,0.00014922231128818416
11325,0.00014922231128818416
11326,0.00014922231128818416
11327,0.00014922231128818416
11328,0.00014922231128818416
11329,0.00014922231128818416
11330,0.00014922231128818416
11331,0.00014922231128818416
11332,0.00014922231128818416
11333,0.00014922231128818416
11334,0.00014922231128818416
11335,0.00014922231128818416
11336,0.00014922231128818416
11337,0.00014922231128818416
11338,0.00014922231128818416
11339,0.00014922231128818416
11340,0.00014922231128818416
11341,0.00014922231128818416
11342,0.00014922231128818416
11343,0.00014922231128818416
11344,0.00014922231128818416
11345,0.00014922231128818416
11346,0.00014922231128818416
11347,0.00014922231128818416
11348,0.00014922231128818416
11349,0.00014922231128818416
11350,0.00014922231128818416
11351,0.00014922231128818416
11352,0.00014922231128818416
11353,0.00014922231128818416
11354,0.00014922231128818416
11355,0.00014922231128818416
11356,0.00014922231128818416
11357,0.00014922231128818416
11358,0.00014922231128818416
11359,0.00014922231128818416
11360,0.00014922231128818416
11361,0.00014922231128818416
11362,0.00014922231128818416
11363,0.00014922231128818416
11364,0.00014922231128818416
11365,0.00014922231128818416
11366,0.00014922231128818416
11367,0.00014922231128818416
11368,0.00014922231128818416
11369,0.00014922231128818416
11370,0.00014922231128818416
11371,0.00014922231128818416
11372,0.00014922231128818416
11373,0.00014922231128818416
11374,0.00014922231128818416
11375,0.00014922231128818416
11376,0.00014922231128818416
11377,0.00014922231128818416
11378,0.00014922231128818416
11379,0.00014922231128818416
11380,0.00014922231128818416
11381,0.00014922231128818416
11382,0.00014922231128818416
11383,0.00014922231128818416
11384,0.00014922231128818416
11385,0.00014922231128818416
11386,0.00014922231128818416
11387,0.00014922231128818416
11388,0.00014922231128818416
11389,0.00014922231128818416
11390,0.00014922231128818416
11391,0.00014922231128818416
11392,0.00014922231128818416
11393,0.00014922231128818416
11394,0.00014922231128818416
11395,0.00014922231128818416
11396,0.00014922231128818416
11397,0.00014922231128818416
11398,0.00014922231128818416
11399,0.00014922231128818416
11400,0.00014922231128818416
11401,0.00014922231128818416
11402,0.00014922231128818416
11403,0.00014922231128818416
11404,0.00014922231128818416
11405,0.00014922231128818416
11406,0.00014922231128818416
11407,0.00014922231128818416
11408,0.00014922231128818416
11409,0.00014922231128818416
11410,0.00014922231128818416
11411,0.00014922231128818416
11412,0.00014922231128818416
11413,0.00014922231128818416
11414,0.00014922231128818416
11415,0.00014922231128818416
11416,0.00014922231128818416
11417,0.00014922231128818416
11418,0.00014922231128818416
11419,0.00014922231128818416
11420,0.00014922231128818416
11421,0.00014922231128818416
11422,0.00014922231128818416
11423,0.00014922231128818416
11424,0.00014922231128818416
11425,0.00014922231128818416
11426,0.00014922231128818416
11427,0.00014922231128818416
11428,0.00014922231128818416
11429,0.00014922231128818416
11430,0.00014922231128818416
11431,0.00014922231128818416
11432,0.00014922231128818416
11433,0.00014922231128818416
11434,0.00014922231128818416
11435,0.00014922231128818416
11436,0.00014922231128818416
11437,0.00014922231128818416
11438,0.00014922231128818416
11439,0.00014922231128818416
11440,0.00014922231128818416
11441,0.00014922231128818416
11442,0.00014922231128818416
11443,0.00014922231128818416
11444,0.00014922231128818416
11445,0.00014922231128818416
11446,0.00014922231128818416
11447,0.00014922231128818416
11448,0.00014922231128818416
11449,0.00014922231128818416
11450,0.00014922231128818416
11451,0.00014922231128818416
11452,0.00014922231128818416
11453,0.00014922231128818416
11454,0.00014922231128818416
11455,0.00014922231128818416
11456,0.00014922231128818416
11457,0.00014922231128818416
11458,0.00014922231128818416
11459,0.00014922231128818416
11460,0.00014922231128818416
11461,0.00014922231128818416
11462,0.00014922231128818416
11463,0.00014922231128818416
11464,0.00014922231128818416
11465,0.00014922231128818416
11466,0.00014922231128818416
11467,0.00014922231128818416
11468,0.00014922231128818416
11469,0.00014922231128818416
11470,0.00014922231128818416
11471,0.00014922231128818416
11472,0.00014922231128818416
11473,0.00014922231128818416
11474,0.00014922231128818416
11475,0.00014922231128818416
11476,0.00014922231128818416
11477,0.00014922231128818416
11478,0.00014922231128818416
11479,0.00014922231128818416
11480,0.00014922231128818416
11481,0.00014922231128818416
11482,0.00014922231128818416
11483,0.00014922231128818416
11484,0.00014922231128818416
11485,0.00014922231128818416
11486,0.00014922231128818416
11487,0.00014922231128818416
11488,0.00014922231128818416
11489,0.00014922231128818416
11490,0.00014922231128818416
11491,0.00014922231128818416
11492,0.00014922231128818416
11493,0.00014922231128818416
11494,0.00014922231128818416
11495,0.00014922231128818416
11496,0.00014922231128818416
11497,0.00014922231128818416
11498,0.00014922231128818416
11499,0.00014922231128818416
11500,0.00014922231128818416
11501,0.00014922231128818416
11502,0.00014922231128818416
11503,0.00014922231128818416
11504,0.00014922231128818416
11505,0.00014922231128818416
11506,0.00014922231128818416
11507,0.00014922231128818416
11508,0.00014922231128818416
11509,0.00014922231128818416
11510,0.00014922231128818416
11511,0.00014922231128818416
11512,0.00014922231128818416
11513,0.00014922231128818416
11514,0.00014922231128818416
11515,0.00014922231128818416
11516,0.00014922231128818416
11517,0.00014922231128818416
11518,0.00014922231128818416
11519,0.00014922231128818416
11520,0.00014922231128818416
11521,0.00014922231128818416
11522,0.00014922231128818416
11523,0.00014922231128818416
11524,0.00014922231128818416
11525,0.00014922231128818416
11526,0.00014922231128818416
11527,0.00014922231128818416
11528,0.00014922231128818416
11529,0.00014922231128818416
11530,0.00014922231128818416
11531,0.00014922231128818416
11532,0.00014922231128818416
11533,0.00014922231128818416
11534,0.00014922231128818416
11535,0.00014922231128818416
11536,0.00014922231128818416
11537,0.00014922231128818416
11538,0.00014922231128818416
11539,0.00014922231128818416
11540,0.00014922231128818416
11541,0.00014922231128818416
11542,0.00014922231128818416
11543,0.00014922231128818416
11544,0.00014922231128818416
11545,0.00014922231128818416
11546,0.00014922231128818416
11547,0.00014922231128818416
11548,0.00014922231128818416
11549,0.00014922231128818416
11550,0.00014922231128818416
11551,0.00014922231128818416
11552,0.00014922231128818416
11553,0.00014922231128818416
11554,0.00014922231128818416
11555,0.00014922231128818416
11556,0.00014922231128818416
11557,0.00014922231128818416
11558,0.00014922231128818416
11559,0.00014922231128818416
11560,0.00014922231128818416
11561,0.00014922231128818416
11562,0.00014922231128818416
11563,0.00014922231128818416
11564,0.00014922231128818416
11565,0.00014922231128818416
11566,0.00014922231128818416
11567,0.00014922231128818416
11568,0.00014922231128818416
11569,0.00014922231128818416
11570,0.00014922231128818416
11571,0.00014922231128818416
11572,0.00014922231128818416
11573,0.00014922231128818416
11574,0.00014922231128818416
11575,0.00014922231128818416
11576,0.00014922231128818416
11577,0.00014922231128818416
11578,0.00014922231128818416
11579,0.00014922231128818416
11580,0.00014922231128818416
11581,0.00014922231128818416
11582,0.00014922231128818416
11583,0.00014922231128818416
11584,0.00014922231128818416
11585,0.00014922231128818416
11586,0.00014922231128818416
11587,0.00014922231128818416
11588,0.00014922231128818416
11589,0.00014922231128818416
